"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat","weekend"
799,260.851272701774,"Entire home/apt","0","0",4,"0",0,1,10,100,"1",1.24161715371722,0.429910869859808,158.660689730878,11.3626003378718,249.18097835806,5.95685175630833,16.36585,48.2184,"0"
800,135.567865741065,"Entire home/apt","0","0",2,"0",0,0,10,100,"0",3.67083676905375,0.187706205056038,100.605078871441,7.20490567080759,123.176533295017,2.94462423869307,16.32754,48.1967,"0"
801,157.772947198654,"Entire home/apt","0","0",3,"0",0,0,10,100,"0",4.05245487017837,0.900134594136446,84.3627864064292,6.04170211885157,101.533161188069,2.42722375332195,16.34272,48.17851,"0"
802,264.357338195077,"Entire home/apt","0","0",2,"0",0,0,9,100,"0",5.66460569134763,2.91857656309959,47.8111079516387,3.42402716316685,67.1732170092033,1.60582440262825,16.31689,48.24255,"0"
803,170.6285206741,"Entire home/apt","0","0",3,"0",1,0,10,100,"1",5.00503950982023,0.893024185674769,49.2952682868656,3.53031638171941,76.6368641907029,1.83205974252322,16.3548,48.25175,"0"
804,206.390388705794,"Entire home/apt","0","0",2,"0",0,0,9,92,"1",2.54317635233813,0.253705347233257,120.261518710225,8.61261586249009,193.211566905421,4.61886243983605,16.34081,48.20211,"0"
805,150.760816212047,"Entire home/apt","0","0",3,"0",1,0,6,60,"0",3.14072287769571,0.576375732718385,93.2220443962335,6.67616430352372,133.020450078044,3.17995019882179,16.33151,48.21064,"0"
806,154.033144005797,"Entire home/apt","0","0",2,"0",0,0,4,60,"1",4.09779290779004,0.114637300061929,61.4499066903002,4.40077962415102,83.9221322723427,2.0062193523508,16.41612,48.18501,"0"
807,171.797209171867,"Entire home/apt","0","0",3,"0",0,1,10,100,"1",2.06871507718484,0.238062167738662,147.950987182798,10.5956172244255,233.227033431735,5.57546114824249,16.3573,48.19347,"0"
808,185.587733445527,"Entire home/apt","0","0",6,"0",1,0,10,100,"3",4.34654978111231,0.0524596025032129,103.071458881278,7.38153726355202,105.271201718395,2.51658431946528,16.32894,48.18333,"0"
809,162.213963490171,"Entire home/apt","0","0",6,"0",1,0,10,100,"2",6.12786354744776,0.0902923334493334,94.3026687325541,6.75355399891592,71.9830508667927,1.72080696450326,16.29589,48.19021,"0"
810,98.6373092116027,"Private room","0","1",3,"0",0,0,10,100,"1",3.42047658743627,0.888071225678204,80.9446172135216,5.79690745363163,116.754360801778,2.79109755400088,16.33014,48.21856,"0"
811,120.608652969637,"Entire home/apt","0","0",2,"0",1,0,10,100,"1",7.11631639541823,1.23411016336362,48.0948779072342,3.44434955429471,54.2100446170405,1.29593037805057,16.33349,48.15042,"0"
812,243.554682934811,"Entire home/apt","0","0",2,"0",0,0,10,80,"1",0.453237584737251,0.140032889623271,247.099284468548,17.6961944256806,468.259361389516,11.1940791696098,16.37597,48.2123,"0"
813,215.506158988383,"Entire home/apt","0","0",4,"0",0,0,8,92,"2",1.39752932837407,0.158266000888014,139.878867668346,10.0175265324096,221.043962208987,5.28421600710586,16.38955,48.2018,"0"
814,135.334128041512,"Private room","0","1",2,"0",0,1,9,84,"0",1.9073999424303,0.325000295529124,158.753323173159,11.3692343490081,260.307003178116,6.22282743762557,16.36,48.194,"0"
815,299.184255428558,"Entire home/apt","0","0",3,"0",0,1,9,93,"1",0.651973429508913,0.354686629010404,207.26945153133,14.8437520597898,353.322910005017,8.44644005684505,16.37382,48.21439,"0"
816,237.711240445972,"Entire home/apt","0","0",4,"0",1,0,9,91,"0",10.8552736995793,1.40124542026821,23.6285874581504,1.69217842359576,32.4192786215617,0.775006335024498,16.51936,48.21576,"0"
817,183.250356449992,"Private room","0","1",2,"0",0,0,10,96,"1",1.33147648565152,0.52164753333817,152.175199504383,10.898137252757,236.303663604991,5.64901022077536,16.38579,48.19971,"0"
818,209.896454199098,"Entire home/apt","0","0",4,"0",1,0,8,100,"1",10.0120209044002,0.549294567071733,25.2758737322368,1.81015002454023,36.2478675022299,0.866531525062157,16.45077,48.28241,"0"
819,98.6373092116027,"Private room","0","1",3,"0",0,0,9,92,"1",3.9553007931986,0.168443705606096,72.2033196695614,5.17089309182018,95.5126797837754,2.28329978503471,16.37661,48.173,"0"
820,347.801696935699,"Private room","0","1",2,"0",0,0,10,100,"1",2.02794240571952,0.574280334995998,209.639437709667,15.0134803383974,185.099494932379,4.42493748417399,16.37903,48.19064,"0"
821,336.348549657574,"Entire home/apt","0","0",5,"1",1,0,10,97,"2",2.25708053257732,0.179583131895951,93.8590875957469,6.72178661416858,144.367218255543,3.45120290997149,16.36627,48.22822,"0"
822,202.884323212491,"Entire home/apt","0","0",4,"1",1,0,10,98,"1",1.08249418928478,0.222514845714291,147.568463295309,10.5682224988599,255.287104075446,6.10282311392772,16.383,48.216,"0"
823,301.521632424094,"Entire home/apt","0","0",4,"0",1,0,10,95,"1",1.18731538293584,0.43370304314284,152.861540605885,10.9472900683981,235.001160377247,5.61787293778166,16.38964,48.20849,"0"
824,226.258093167847,"Entire home/apt","0","0",5,"1",1,0,10,97,"1",2.92289255326027,0.27164421324407,110.352211981095,7.90295367597449,166.495067025911,3.98018516086258,16.337,48.199,"0"
825,254.774092513382,"Entire home/apt","0","0",4,"1",0,0,10,96,"1",1.95600451523781,0.486786212161435,161.951545370834,11.5982773506837,189.503220603441,4.5302117357273,16.376,48.191,"0"
826,176.238225463385,"Private room","0","1",2,"1",1,0,9,95,"1",2.09873574590846,0.743099573974346,103.858996064952,7.43793730999377,149.007664624663,3.56213614125622,16.40104,48.20389,"0"
827,252.904190916953,"Entire home/apt","0","0",3,"0",0,0,10,100,"1",2.09742787025695,0.483485810892614,105.457105787842,7.55238709656704,163.615298890215,3.91134221791439,16.35935,48.22479,"0"
